Row,25,75,100,200,250,300,400,600,800,1000,1250
SSA_00001,2.78184574828686,7.28970838346071,9.07809668327506,17.1850002240661,20.3815164228957,23.6270013319746,31.4755630550181,39.4675867330468,40.4689387034086,39.6605403399432,39.7324674794663
SSA_00003,1.03250289751613,3.48850977319407,4.29964747087954,8.74183123362571,10.6642476603339,12.1919388942499,16.9934596470266,21.8056269554843,23.3689592831833,23.7656535124634,24.4612629780969
SSA_00004,2.46044123574457,7.11942714920457,8.83332835044343,17.0647736847061,20.7017448365188,24.2835850185922,33.0298281760734,40.976300689061,41.7816384156725,42.0284175881249,42.2761327254763
SSA_00005,2.30126428250735,6.6363137672453,8.32484965931048,16.1849859021468,19.3154063338214,22.266879163593,30.7844231938858,40.3606516243435,43.2319364342888,43.7675514469829,43.8436749518236
SSA_00006,0.982654523051144,3.12130594576858,3.66247008620117,7.17754710221129,8.30436113341535,9.44018405310659,13.0072004220943,16.9795240333874,18.8905844127771,19.5953569721421,20.4327687286213
SSA_00007,1.57124834709896,4.70457530659528,5.6531948486922,10.864728262983,12.4463080445256,13.9510268997666,18.8898074224685,22.4785602134825,23.0215851962494,21.6428844483129,21.6459565135113
SSA_00008,2.99095627308416,8.93401982545502,11.2099193576528,21.1612570136434,24.8294766791483,28.6305476956342,39.3292275660699,46.9276361811224,47.726471821824,47.5507474908261,46.2035195553203
SSA_00009,2.18396408972552,6.22792925437469,7.72422212961188,14.7620192033593,17.6801910398853,20.5260650856096,27.5127712273858,36.3826454099979,38.9430675739438,37.8547388270592,37.4098581592671
SSA_00010,2.22672218238351,6.73849811857291,8.36636616743375,15.9102799707806,18.9711893848799,21.8297896285113,29.2706236400522,34.9696125490242,36.0386007881281,35.9953493570394,35.7737159496669
SSA_00013,2.68266622039504,7.95663524322477,9.99621639335777,19.4648447525059,23.4079690845258,27.1094157403491,37.7331339170903,46.5107768209283,47.975929157126,47.1780350860429,46.6502464527053
SSA_00018,2.37563034301234,6.97386879397283,8.79414896678457,16.8220853905259,20.2148891179381,23.3959046018945,30.4245168499058,36.0709563882668,36.9435369116826,36.8508632891789,36.6567326757829
SSA_00024,1.70413358416278,5.30000291393759,6.53453707023165,12.8070782706014,15.2862747440155,17.8852698384934,23.0822366464314,32.7017630256055,38.2188154895341,41.3427209579155,43.2807302156244
SSA_00033,1.96559347458085,6.21642132668871,7.53192866219348,14.1216794921754,16.3212053513276,18.558572004338,25.4445674292625,32.277560918962,33.8203700829542,33.8544278562304,33.3540549274561
SSA_00041,2.29989268804022,6.90309720392,8.68095401016196,16.8272524526313,20.3176653819676,23.1769961716405,30.3486823179019,37.3837189971905,39.0498212699856,38.7219371330023,37.5067158933068
SSA_00050,2.59630888305221,7.67652692331347,9.77225085617547,18.9370741602225,22.7494078071792,26.0298926310899,32.2702034090052,39.9821814542542,40.6095071011616,40.8073987602388,40.5517145263556
SSA_00062,2.23899254048961,6.56404058793161,8.05007942269322,15.2780174279772,18.1418259549214,20.7204382241017,28.212618387868,35.639456228382,37.5405354352604,36.7698561104444,37.6561636414693
SSA_00067,2.69035822444918,7.94099829993329,9.98074872754315,19.3021051042063,23.1090541298428,25.7067482906248,33.6272017423483,39.4353322671518,39.8100830200862,39.5613108092045,39.0810801179132
SSA_00068,2.78152415262097,7.92369407438569,9.96833952062924,19.3888780839924,22.1940397921074,25.2139019614013,34.0419232030939,42.6761976356129,43.0892907672266,42.3941279834802,42.8180602233476
SSA_00070,2.99462899211842,8.81393500559205,10.9054277706106,20.554116034394,24.0425800247226,27.1058872262811,36.2461621052749,44.2830308116235,44.7532110856323,44.0731453514428,43.4447857361217
SSA_00075,2.84266913386387,8.30335618546087,10.2255492748932,19.6009371028583,23.3127588366568,26.328232030907,34.8987181963209,45.091403819843,47.2256341650665,46.7252257767886,46.5068167426901
SSA_00079,3.10189362904664,8.91832837623487,11.1794313251629,21.5160890518422,25.8285896414254,29.8581148749665,38.9925751205115,47.5679031264502,48.9419410900548,49.0251728157601,48.6704262240072
SSA_00080,3.22792633412609,9.25924499005962,11.4518838922248,21.4316014773332,24.7257046707051,27.7732414499971,34.2169556635423,39.3221011494152,39.454855149126,39.1282275957746,38.9941433638495
SSA_00091,2.92789375869534,8.5687681789628,10.6896611917237,20.0718610526354,23.7967955646408,27.4064597853837,36.2823415431944,44.301243795546,44.8032219872113,43.6703486674856,42.714512004636
SSA_00096,2.89531618880892,8.57183643676955,10.9170502691777,21.150048266106,25.5512316118164,29.6403946911585,39.4831947029396,48.8841014521952,50.518735880336,50.0958523832644,46.149320809809
SSA_00097,2.61578059444305,7.81614235202593,10.1796907563839,19.1512254420822,22.9148123963303,26.483275050924,33.0914480329516,38.7049091304411,40.0976150149442,40.098754111856,39.5904838561991
SSA_00105,2.43837249640859,7.16752670124487,8.87459601645981,17.0434691580587,20.3397399085934,23.6567540681223,31.5186817004057,38.8175701854722,40.3400842798681,40.1523901689174,39.8722508351943
SSA_00108,2.51640764010087,7.42013698432539,9.19701680307935,17.4765638836052,20.5878162208987,23.067726017725,29.6032205234543,33.7561083795471,33.3549757969631,33.7802907382375,33.3041614425104
SSA_00110,2.59690821543137,7.72851706742664,9.57481815749134,18.3657235531847,22.0261267751656,25.4323727832991,32.9871544722324,39.7790963819776,41.1968005820738,41.6048760509672,41.6108524614076
SSA_00113,1.6448067603586,4.69808567474431,5.92447853327685,11.4363085520953,13.5194923142109,15.5506726596994,20.6947050445599,27.8457716023872,30.2102107695755,31.1705911871419,32.1596748426762
SSA_00119,2.19299129038039,6.82715606419983,8.3499666990694,16.1736669451588,19.2956759685997,22.4263695577861,31.1720122190499,41.4636204827141,43.7252436913431,42.2834698082633,42.269309653029
SSA_00121,1.03588303009388,3.55809297923009,4.56234688904943,9.47953687683072,11.8750264338953,14.2218994626471,19.5613653390835,28.3018322093684,35.1104353627988,39.2957057545378,41.5417869535436
