Row,25,75,100,200,250,300,400,600,800,1000,1250
SSA_00001,2.59766289707581,7.51147726806037,8.55118025060017,17.6160979955616,20.4139113296438,23.3069555417979,27.6003813211319,33.1449650856834,32.9547266479038,32.1193324135431,31.8207223023141
SSA_00003,1.06559907973065,3.44160456926829,4.3831814539875,8.73194883181285,10.5680141769922,12.1516457509238,15.8518470725001,19.3759421561097,20.8710218509765,21.3300649178303,21.4127495258779
SSA_00004,3.05334282402944,8.87647986956608,11.0368503158724,21.1762811604535,25.2443043552704,29.0329879259123,39.9624097253751,49.1257120249807,49.8999860242764,50.0991635151729,50.0548226668686
SSA_00005,2.16541910532219,6.4644829837148,7.84958220153021,14.7826654857641,17.4821107893451,19.6134956685036,28.7179946069432,34.9517986564295,36.5103273768154,36.4447492720854,36.799901602595
SSA_00006,1.22410853932805,3.73619400008475,4.32804181885028,8.05017036552669,9.2623104188771,10.4231342910426,13.2671997790019,17.184452266952,18.6667804995381,18.758780108986,18.9712121354969
SSA_00007,1.50469282353748,4.93921065935674,6.336304220198,12.4023511065425,14.773878422987,16.7857521920155,20.5459163178455,23.372078693609,23.5749119240506,23.5961834206356,23.5057315532766
SSA_00008,2.34560075897814,7.7161210112188,8.95019046785133,16.4919009236647,18.8746645537681,21.0463382652667,26.7749075583155,32.3317663978315,31.1016579381902,28.5845650370425,29.0642272073346
SSA_00009,1.96512017778632,5.82038607448158,6.98421092953257,13.29787650218,15.6741919034007,17.686291160023,25.9761976607048,32.9947247851606,34.5091379386874,34.3007425259875,34.1410621094718
SSA_00010,2.55353165865695,7.58029067625781,9.49033412459489,18.0166902980158,21.4076823961038,24.3415242002024,29.4021191211435,34.1578799863007,34.8682234328354,34.719269954119,34.5763675877337
SSA_00013,2.35545262556674,6.94926845662284,8.53009756996131,16.2410272556052,19.0321917547152,21.0156571015314,30.8800784743251,37.5229716548598,38.538298087165,38.4030583054379,38.4211314500232
SSA_00018,1.63748933707338,5.21663256519053,6.6004261042519,12.8651271920385,15.5293603316898,17.772335971034,24.484895978569,28.7932144756375,29.4803899319037,29.8150460759636,29.7755590336893
SSA_00024,1.2809956372822,4.22256961734684,5.36392550445605,10.6169576825086,12.873178313463,14.8753292749933,21.3803854080843,28.4612255256145,31.5339559784866,32.9180069962495,33.9478434412843
SSA_00033,2.91998533777744,8.61210746906452,10.6210078726413,19.8308889561672,22.9215638769535,25.722970711748,33.8988547136452,39.9072263018919,40.3294137236921,39.5293286398969,38.961121825263
SSA_00041,2.46130838683265,7.62109507400225,9.46899194389235,18.0572571936353,21.2990348623514,24.2414520594835,31.8015483137985,36.5259502099592,36.9502303914899,36.8799093168399,36.5601160274795
SSA_00050,2.23645763234385,6.44125683282692,7.97059191238268,15.1902548275146,17.9874580537909,20.0417270682581,28.4334476690438,36.2403985208078,37.4546560397314,38.0024119007979,38.7346001384352
SSA_00062,2.45597916854443,7.33172922742361,9.02025009794073,17.1826177169021,20.1964689230281,23.1871185651619,28.2394459016382,33.89009900128,34.5624545477629,34.1241680785841,34.4332516363472
SSA_00067,2.49178581998826,7.42781834365099,9.08006549581954,17.0700499267217,19.6872100615193,20.881872412375,25.6678919849084,29.6475546493941,29.5712711868047,29.3454719387575,28.996165924681
SSA_00068,2.41853945295998,7.13227954331571,8.74169729614376,16.4963047369722,19.578058320196,22.1561767401836,27.6667450984372,33.2375026672975,33.4995266766354,33.2728128476047,33.1735936657771
SSA_00070,2.78632216354096,8.30721477375644,10.2478524689175,19.1465845077677,22.3022967478189,24.9961219018593,32.0346525748992,38.4636009920204,38.9121691393229,38.3132248232596,38.2841890437998
SSA_00075,2.08151712115961,6.43040468975934,7.7439493554792,14.5132578606987,17.1426926584536,19.1267000092219,24.9086493972321,30.1461951394599,30.3200992014306,29.8248477085123,29.8498251359333
SSA_00079,2.45231379681663,7.30957920736392,9.0417328172103,17.2571623940969,20.5018490112131,23.1297440786402,32.339714180922,38.544244507103,39.3947700472471,39.4682219128502,39.5423613722312
SSA_00080,2.73161548218428,7.66306894438697,8.93024873763862,15.815241181744,17.4696681339626,18.8462802148051,22.3717991165382,24.3356775059277,23.9707908267241,24.026496181506,23.8008764119154
SSA_00091,2.67221430991224,7.71117388248921,9.79522182366634,18.4607710700736,21.8361494977854,25.0146517755943,30.8978718249278,36.2653456771085,36.3956137098906,35.6462387271812,35.0517696938549
SSA_00096,2.6619871593746,7.95814481160851,10.0479567969855,19.4339572335994,23.3732977122779,26.6944237572049,33.8901793366469,38.1605115398113,38.1340701060738,37.8726235349626,37.9608805180574
SSA_00097,1.93906531271769,5.81789864677091,7.12415709762268,13.3903990597519,15.6853092157567,17.7262888913101,21.7052875609669,25.373271487543,26.2380982570059,26.0942823721997,25.6593077504495
SSA_00105,2.3885594479273,7.0779279795734,8.72955132879653,16.4086773728573,19.598358413223,22.7839542910227,29.9474819907016,35.8909616011692,36.3983433621551,36.0781887504248,35.5881539752832
SSA_00108,2.55836930076282,7.51934652721447,8.77503098997966,16.1863033451057,18.5901554710707,20.656750446849,25.1585475603234,30.2322804329432,29.7970979756606,29.1174602310713,29.4870044218184
SSA_00110,2.89889760879066,8.46899451785787,10.3905060217808,19.4556885341824,22.6966282792216,25.6728317132501,32.4276393929138,36.5024207593504,36.4034960643139,36.1299991389309,35.549044045048
SSA_00113,1.44322640595844,4.64502684727597,5.63019818601148,10.9285301632953,12.9713256915,14.6806836721425,17.7794762312632,22.8157561161829,24.4601575162825,25.4216574528847,25.837057406054
SSA_00119,2.0184226129713,6.16267912129285,7.48579120069392,14.1167084500873,16.533382301188,18.9384797766187,23.5529858649459,29.9569475761424,30.4219167670566,30.002650383547,29.9772247789969
SSA_00121,1.17158414637317,3.89707640491749,4.95800838935695,9.86865247406118,11.9689988533698,14.0143544846493,19.2674920738731,26.1501670313072,29.3463960015349,30.6132439662442,31.1537638414499
