3.709520399570465088e-01,3.164814114570617676e-01,3.108227849006652832e-01,3.048856258392333984e-01,2.966437984730102562e-01,3.044632077217102051e-01
4.502055644989013672e-01,3.648689985275268555e-01,3.246902823448181152e-01,3.345142602920532227e-01,3.393784039098536320e-01,3.233976066112518311e-01
3.958498835563659668e-01,3.067777454853057861e-01,3.082677125930786133e-01,3.036532104015350342e-01,3.006634134732788510e-01,3.165200948715209961e-01
3.878061175346374512e-01,3.103382289409637451e-01,2.901218831539154053e-01,2.928336262702941895e-01,2.859770021961723918e-01,2.768859863281250000e-01
3.791711330413818359e-01,3.240749835968017578e-01,3.247635960578918457e-01,3.216824531555175781e-01,3.117056511689259013e-01,3.371162414550781250e-01
4.260650873184204102e-01,3.164323270320892334e-01,2.894637584686279297e-01,2.849957644939422607e-01,3.064682477801248250e-01,2.910941839218139648e-01
3.884143829345703125e-01,3.387770652770996094e-01,3.617017269134521484e-01,3.682739436626434326e-01,3.448561517927742903e-01,3.017666935920715332e-01
3.797044456005096436e-01,3.179551959037780762e-01,3.347690105438232422e-01,3.309666216373443604e-01,3.200786921705917609e-01,3.173644244670867920e-01
3.795325160026550293e-01,3.246735930442810059e-01,3.407883644104003906e-01,3.141067922115325928e-01,3.154445505006960859e-01,3.238148093223571777e-01
3.969619870185852051e-01,3.192537426948547363e-01,3.319536447525024414e-01,3.184140324592590332e-01,3.097379815922375879e-01,3.293979167938232422e-01
4.210240840911865234e-01,2.664952874183654785e-01,2.428412437438964844e-01,2.552451491355895996e-01,2.486888811994509008e-01,2.743143141269683838e-01
3.894162476062774658e-01,2.985079288482666016e-01,2.840317785739898682e-01,2.701399326324462891e-01,2.942143596145953000e-01,2.691203355789184570e-01
4.332670867443084717e-01,3.090868592262268066e-01,2.796847820281982422e-01,2.822917997837066650e-01,2.827117591201596669e-01,2.988990247249603271e-01
4.121016860008239746e-01,3.116046488285064697e-01,3.170677423477172852e-01,3.206538558006286621e-01,3.272528940008750387e-01,2.722234725952148438e-01
3.828914165496826172e-01,3.136854171752929688e-01,2.950406670570373535e-01,2.954770922660827637e-01,3.073594005216708780e-01,3.264405131340026855e-01
4.099107384681701660e-01,3.061772584915161133e-01,2.941542863845825195e-01,2.900239229202270508e-01,3.037841219495858169e-01,2.899231314659118652e-01
3.730610609054565430e-01,3.032433390617370605e-01,2.574728429317474365e-01,2.562312483787536621e-01,2.425580498964436393e-01,2.993296384811401367e-01
3.927896618843078613e-01,3.394823968410491943e-01,3.331546783447265625e-01,3.561494946479797363e-01,3.404967767969172554e-01,3.195890188217163086e-01
3.887692093849182129e-01,2.893427610397338867e-01,2.981369495391845703e-01,3.141797780990600586e-01,2.938479552023437469e-01,2.629843354225158691e-01
3.975929021835327148e-01,2.753152251243591309e-01,2.744663953781127930e-01,2.792826294898986816e-01,2.831014204547709356e-01,3.108359873294830322e-01
3.683173954486846924e-01,3.117704391479492188e-01,3.018097281455993652e-01,2.917907834053039551e-01,2.978781810074518921e-01,3.132169246673583984e-01
3.828472197055816650e-01,2.794757485389709473e-01,2.821833491325378418e-01,2.717697024345397949e-01,2.775735055498876891e-01,2.677356898784637451e-01
3.960392177104949951e-01,3.388594090938568115e-01,3.053797483444213867e-01,3.139018714427947998e-01,3.194361138485277141e-01,2.976803779602050781e-01
3.989989757537841797e-01,2.990540862083435059e-01,2.847161591053009033e-01,2.872168123722076416e-01,2.874077247751689601e-01,3.023542463779449463e-01
3.562266826629638672e-01,3.039570450782775879e-01,2.797736823558807373e-01,2.659879922866821289e-01,2.719469831418775962e-01,2.811605036258697510e-01
3.740830719470977783e-01,2.699325680732727051e-01,2.811085283756256104e-01,2.841806411743164062e-01,2.787102734116800318e-01,2.900188863277435303e-01
4.007222056388854980e-01,3.006467819213867188e-01,2.728546559810638428e-01,2.614176571369171143e-01,2.661656690113500257e-01,3.168879151344299316e-01
4.123547077178955078e-01,3.061918616294860840e-01,2.766570448875427246e-01,2.866694629192352295e-01,3.024923316918308736e-01,3.135252892971038818e-01
3.717177808284759521e-01,3.162753582000732422e-01,2.881757318973541260e-01,2.972340583801269531e-01,2.987522600761605140e-01,3.095642924308776855e-01
4.247072637081146240e-01,3.044435977935791016e-01,2.730724215507507324e-01,2.708362638950347900e-01,2.762448412492068406e-01,2.713898718357086182e-01
3.705233037471771240e-01,3.031648397445678711e-01,2.941603660583496094e-01,2.998492419719696045e-01,3.108690239931264365e-01,2.852534651756286621e-01
3.760240674018859863e-01,2.840367555618286133e-01,2.992157936096191406e-01,2.973809838294982910e-01,2.782765183489805949e-01,2.945369482040405273e-01
3.575023710727691650e-01,3.056920766830444336e-01,2.972219884395599365e-01,3.055604398250579834e-01,3.165540287151508148e-01,2.935070991516113281e-01
3.768720030784606934e-01,3.249287009239196777e-01,2.919362187385559082e-01,2.793443500995635986e-01,2.842151330131045261e-01,3.051187992095947266e-01
3.903474807739257812e-01,3.560841083526611328e-01,3.274534046649932861e-01,3.346427381038665771e-01,3.257625742953398906e-01,3.485853672027587891e-01
3.780731260776519775e-01,3.107942640781402588e-01,2.752374112606048584e-01,2.689791023731231689e-01,2.677293630103307343e-01,3.075807690620422363e-01
3.702965974807739258e-01,3.171565234661102295e-01,3.056504726409912109e-01,2.892749309539794922e-01,2.745593510595760733e-01,3.139578700065612793e-01
3.708606362342834473e-01,2.842125892639160156e-01,2.797466516494750977e-01,2.738435566425323486e-01,2.851833079615513356e-01,2.903253734111785889e-01
3.861771225929260254e-01,3.018953800201416016e-01,2.982291579246520996e-01,3.060212731361389160e-01,2.906719372218231068e-01,3.358520567417144775e-01
4.117935299873352051e-01,3.337122201919555664e-01,3.173281848430633545e-01,3.214559555053710938e-01,3.169923975745139177e-01,3.349167108535766602e-01
4.164455235004425049e-01,2.940115630626678467e-01,2.934832572937011719e-01,2.807883024215698242e-01,2.899987811854166653e-01,2.984240055084228516e-01
4.118835926055908203e-01,3.185414671897888184e-01,2.797069847583770752e-01,2.704782485961914062e-01,2.820930331471230845e-01,2.578111588954925537e-01
3.972605764865875244e-01,3.309285044670104980e-01,3.245886266231536865e-01,3.131580054759979248e-01,3.105996274279995695e-01,3.230054974555969238e-01
3.613668084144592285e-01,3.030654788017272949e-01,3.109199702739715576e-01,3.060895800590515137e-01,3.052080572723121499e-01,2.725732922554016113e-01
3.653440177440643311e-01,3.405310213565826416e-01,3.332646489143371582e-01,3.365754187107086182e-01,3.360216634529707980e-01,2.699141800403594971e-01
3.466742336750030518e-01,2.834816575050354004e-01,2.956340312957763672e-01,2.920461893081665039e-01,2.940216009695564847e-01,3.051733970642089844e-01
4.046117067337036133e-01,3.427181839942932129e-01,3.486735224723815918e-01,3.475225567817687988e-01,3.451469528916215057e-01,3.122490942478179932e-01
3.522930145263671875e-01,3.267001807689666748e-01,3.194287419319152832e-01,3.188482522964477539e-01,3.156695559684910002e-01,3.215297162532806396e-01
3.612949252128601074e-01,2.968369722366333008e-01,3.159672021865844727e-01,3.197607100009918213e-01,3.195425651449073090e-01,3.108478784561157227e-01
3.775339126586914062e-01,3.145797848701477051e-01,2.918350398540496826e-01,2.758622169494628906e-01,2.938808445205712827e-01,3.291539847850799561e-01
3.930656313896179199e-01,3.299411535263061523e-01,2.966456413269042969e-01,2.988516688346862793e-01,3.018096128450565296e-01,2.930788397789001465e-01
4.406957924365997314e-01,2.817850112915039062e-01,2.783639132976531982e-01,2.700920999050140381e-01,2.762985681915561265e-01,2.881873250007629395e-01
3.690192401409149170e-01,2.979186177253723145e-01,3.019693493843078613e-01,2.858726084232330322e-01,2.832276133097653692e-01,3.002836406230926514e-01
3.421172499656677246e-01,2.985105812549591064e-01,2.826237976551055908e-01,2.822261750698089600e-01,2.939564084621476558e-01,2.707090377807617188e-01
3.891614079475402832e-01,3.315057158470153809e-01,3.130289614200592041e-01,3.212700486183166504e-01,3.099379574593719155e-01,3.085675835609436035e-01
3.554985821247100830e-01,3.014702796936035156e-01,2.652846872806549072e-01,2.655718922615051270e-01,2.754726927383416291e-01,2.765903472900390625e-01
3.581846654415130615e-01,3.408294618129730225e-01,3.071591258049011230e-01,3.205175995826721191e-01,3.132322127151448976e-01,2.919771671295166016e-01
3.976019322872161865e-01,3.029910922050476074e-01,2.834059596061706543e-01,2.845315039157867432e-01,2.874303024300056686e-01,3.011472225189208984e-01
3.987645506858825684e-01,3.259727358818054199e-01,2.887889742851257324e-01,2.991648018360137939e-01,2.894771471626846893e-01,3.170509934425354004e-01
3.717406392097473145e-01,3.039831221103668213e-01,3.129252195358276367e-01,3.025200366973876953e-01,3.104570467378993670e-01,2.933768630027770996e-01
3.505158424377441406e-01,2.831295132637023926e-01,2.942747771739959717e-01,2.740355730056762695e-01,2.898010345389311349e-01,2.746163606643676758e-01
3.930601477622985840e-01,2.677706480026245117e-01,2.845530211925506592e-01,2.851718068122863770e-01,2.825026742821480918e-01,3.002099990844726562e-01
3.606753945350646973e-01,2.747820019721984863e-01,2.483085393905639648e-01,2.460424602031707764e-01,2.640713185615563008e-01,3.057895302772521973e-01
4.152647852897644043e-01,3.017723858356475830e-01,2.966146469116210938e-01,3.110483288764953613e-01,2.999709032553947163e-01,3.084652423858642578e-01
3.770260810852050781e-01,2.746756672859191895e-01,2.668790817260742188e-01,2.687383592128753662e-01,2.899778414598253029e-01,2.943792343139648438e-01
3.730186820030212402e-01,2.969319224357604980e-01,2.775481939315795898e-01,2.834044098854064941e-01,2.932985690349950159e-01,2.934375405311584473e-01
4.361836612224578857e-01,2.900088429450988770e-01,2.687883973121643066e-01,2.852232456207275391e-01,2.859195543114009253e-01,3.285969197750091553e-01
3.702326118946075439e-01,2.850061953067779541e-01,2.648679316043853760e-01,2.733815014362335205e-01,2.674653386996759252e-01,3.095184266567230225e-01
3.958348631858825684e-01,2.953198552131652832e-01,3.002324402332305908e-01,3.214848041534423828e-01,3.012946872117914787e-01,2.752547264099121094e-01
3.831585049629211426e-01,2.789777517318725586e-01,2.964500188827514648e-01,2.985994815826416016e-01,3.033920505318621341e-01,3.156278133392333984e-01
4.122329354286193848e-01,2.966275811195373535e-01,2.980446219444274902e-01,2.917295694351196289e-01,2.996386769878379708e-01,3.045852184295654297e-01
3.812799155712127686e-01,3.028068542480468750e-01,2.963951230049133301e-01,3.058484792709350586e-01,3.185081704149006487e-01,3.314389586448669434e-01
4.181164801120758057e-01,3.202850222587585449e-01,3.095313310623168945e-01,3.178139328956604004e-01,3.153794635862553486e-01,3.002188205718994141e-01
3.528980016708374023e-01,2.878217697143554688e-01,2.838473618030548096e-01,2.861162424087524414e-01,2.805763508619048552e-01,2.868163585662841797e-01
3.520940542221069336e-01,3.040201663970947266e-01,3.164170384407043457e-01,3.153859376907348633e-01,2.950253160029879806e-01,2.907187342643737793e-01
3.793642520904541016e-01,3.102053403854370117e-01,2.980431616306304932e-01,2.886181473731994629e-01,2.857438774030304218e-01,3.094753324985504150e-01
3.295446038246154785e-01,2.559334039688110352e-01,2.626737356185913086e-01,2.585836946964263916e-01,2.536175167545921538e-01,2.677755653858184814e-01
3.697004020214080811e-01,3.224320411682128906e-01,3.221591711044311523e-01,3.180474042892456055e-01,3.323282045615136848e-01,3.104613423347473145e-01
3.628884255886077881e-01,3.148058056831359863e-01,3.179470300674438477e-01,3.176746964454650879e-01,3.338405112731614999e-01,3.186854124069213867e-01
3.585573136806488037e-01,2.932054102420806885e-01,2.698187232017517090e-01,2.787972092628479004e-01,2.788691457409314678e-01,3.005426824092864990e-01
4.118073582649230957e-01,2.592751979827880859e-01,2.764350771903991699e-01,2.692692875862121582e-01,2.703982773875906465e-01,2.855387032032012939e-01
3.585658967494964600e-01,3.155200481414794922e-01,3.088968396186828613e-01,3.248587250709533691e-01,3.047129581244628072e-01,3.036868572235107422e-01
3.393027782440185547e-01,3.029254674911499023e-01,3.068809509277343750e-01,3.104037642478942871e-01,3.300446807678714123e-01,3.000677227973937988e-01
4.441927671432495117e-01,3.528139591217041016e-01,3.318051993846893311e-01,3.265928030014038086e-01,3.186002087220469181e-01,3.030996322631835938e-01
3.689689636230468750e-01,2.776317298412322998e-01,2.563046216964721680e-01,2.552270293235778809e-01,2.932629789611949089e-01,2.971208095550537109e-01
3.798419237136840820e-01,2.996761798858642578e-01,3.076576292514801025e-01,2.948320508003234863e-01,2.926568223517425071e-01,2.941867113113403320e-01
3.695248365402221680e-01,2.884675264358520508e-01,2.719636261463165283e-01,2.729637622833251953e-01,2.845050761695673280e-01,2.670522332191467285e-01
4.091736078262329102e-01,3.110547065734863281e-01,3.051794767379760742e-01,3.026025891304016113e-01,3.066915065779324268e-01,3.345181941986083984e-01
3.785695731639862061e-01,3.094732165336608887e-01,2.960106432437896729e-01,3.131004571914672852e-01,3.253439201413226289e-01,3.197209537029266357e-01
3.831187188625335693e-01,3.093102574348449707e-01,3.019382059574127197e-01,2.955227494239807129e-01,3.016236201278688078e-01,3.464426100254058838e-01
3.868898749351501465e-01,3.274521529674530029e-01,3.143355846405029297e-01,3.097591400146484375e-01,2.955563484958033671e-01,3.214743733406066895e-01
2.921702861785888672e-01,2.841445803642272949e-01,2.879677712917327881e-01,2.880996465682983398e-01,2.806354201467562426e-01,2.887049019336700439e-01
3.790575861930847168e-01,3.386037945747375488e-01,3.373942971229553223e-01,3.230914473533630371e-01,3.384331906028155701e-01,3.429904580116271973e-01
3.991790413856506348e-01,2.727405428886413574e-01,2.612952589988708496e-01,2.508186697959899902e-01,2.768048334165784663e-01,2.963460087776184082e-01
3.848772048950195312e-01,3.122400343418121338e-01,2.897326946258544922e-01,2.910844683647155762e-01,3.017612128332572974e-01,2.993875145912170410e-01
4.104427695274353027e-01,3.370525538921356201e-01,3.152230679988861084e-01,3.228761553764343262e-01,3.226139515556067927e-01,2.914738357067108154e-01
3.739807605743408203e-01,3.073507547378540039e-01,2.966702580451965332e-01,3.097516000270843506e-01,2.873572367148157225e-01,2.688471972942352295e-01
3.755820095539093018e-01,2.750008702278137207e-01,2.630565762519836426e-01,2.667686343193054199e-01,2.732606501756785766e-01,3.171923160552978516e-01
3.780952990055084229e-01,2.785425186157226562e-01,2.724071741104125977e-01,2.608732581138610840e-01,2.614711843953654302e-01,2.745211124420166016e-01
3.361168503761291504e-01,2.930170297622680664e-01,3.005977869033813477e-01,2.952573299407958984e-01,2.979634160421295030e-01,2.904544472694396973e-01
3.668017685413360596e-01,2.836606502532958984e-01,2.700104117393493652e-01,2.891481518745422363e-01,2.851146509080939584e-01,2.889477312564849854e-01
3.664113879203796387e-01,2.750540971755981445e-01,2.727651298046112061e-01,2.803815007209777832e-01,2.736239879281321397e-01,2.909931838512420654e-01
3.786065578460693359e-01,3.093266785144805908e-01,2.661843299865722656e-01,2.590212225914001465e-01,2.627920801353874625e-01,2.971992194652557373e-01
3.727473020553588867e-01,3.142836689949035645e-01,2.908809185028076172e-01,3.003326654434204102e-01,2.801916137439068866e-01,3.040010631084442139e-01
4.051172435283660889e-01,2.784188687801361084e-01,2.783809900283813477e-01,2.821755707263946533e-01,2.713816548259664341e-01,2.778077125549316406e-01
3.534650206565856934e-01,2.957615256309509277e-01,2.986036837100982666e-01,2.896190285682678223e-01,2.833582923950090926e-01,2.934540212154388428e-01
3.673973381519317627e-01,2.936630845069885254e-01,2.930332422256469727e-01,3.003606796264648438e-01,2.793185035825079821e-01,3.053400516510009766e-01
4.238233566284179688e-01,3.074718415737152100e-01,3.139468729496002197e-01,3.113884031772613525e-01,3.148560622943342158e-01,3.179944455623626709e-01
3.720138967037200928e-01,3.161967694759368896e-01,3.074356317520141602e-01,3.104214072227478027e-01,3.147893474930191227e-01,3.000217080116271973e-01
3.854287266731262207e-01,3.328949809074401855e-01,2.965046465396881104e-01,2.957592010498046875e-01,3.030965962226124799e-01,3.482698798179626465e-01
4.082785248756408691e-01,3.564390838146209717e-01,3.547431528568267822e-01,3.501367568969726562e-01,3.230418233533483008e-01,3.251111507415771484e-01
4.427028894424438477e-01,3.286559581756591797e-01,3.060486912727355957e-01,3.005785644054412842e-01,3.056494614964271328e-01,3.442037105560302734e-01
3.864950239658355713e-01,3.047851920127868652e-01,3.006157279014587402e-01,3.026210665702819824e-01,3.000775375449004079e-01,3.050274252891540527e-01
3.473884463310241699e-01,3.138087987899780273e-01,2.782733738422393799e-01,2.747864127159118652e-01,2.713290788189122171e-01,3.066613078117370605e-01
4.662232398986816406e-01,3.554741740226745605e-01,2.966980934143066406e-01,2.902179062366485596e-01,3.027397405327725277e-01,2.712363004684448242e-01
3.203160762786865234e-01,2.964655160903930664e-01,2.926552891731262207e-01,2.947188019752502441e-01,2.838709461817896518e-01,2.844977378845214844e-01
4.049426913261413574e-01,3.087147176265716553e-01,3.070541024208068848e-01,3.008705377578735352e-01,3.142118610461009931e-01,2.863335311412811279e-01
3.728416562080383301e-01,3.159328699111938477e-01,3.467673957347869873e-01,3.435318470001220703e-01,3.478772879542534890e-01,3.284721672534942627e-01
3.908303976058959961e-01,2.972028255462646484e-01,2.742718458175659180e-01,2.794469594955444336e-01,2.892678103789894095e-01,2.544884681701660156e-01
3.991488516330718994e-01,3.307519555091857910e-01,3.254203796386718750e-01,3.211899101734161377e-01,3.206395682914889300e-01,3.345529437065124512e-01
3.320284485816955566e-01,2.711163461208343506e-01,2.813305556774139404e-01,2.793209552764892578e-01,2.831803184348262725e-01,2.754685878753662109e-01
4.033686518669128418e-01,3.264622688293457031e-01,3.240767121315002441e-01,3.078511357307434082e-01,3.038005497057585380e-01,2.901644706726074219e-01
3.463283479213714600e-01,2.842296957969665527e-01,2.744684517383575439e-01,2.766713201999664307e-01,2.888692508779350243e-01,2.742281854152679443e-01
3.684250116348266602e-01,2.928096354007720947e-01,2.720879018306732178e-01,2.631032466888427734e-01,2.658554614766218127e-01,2.940016984939575195e-01
3.878394961357116699e-01,3.165974020957946777e-01,3.329890370368957520e-01,3.347324430942535400e-01,3.319713786618291307e-01,3.334578871726989746e-01
3.701161742210388184e-01,2.898852825164794922e-01,3.157735764980316162e-01,2.878831624984741211e-01,2.981595122120067054e-01,3.080621063709259033e-01
3.966742753982543945e-01,2.953811883926391602e-01,2.780434489250183105e-01,2.673401832580566406e-01,2.771613765819486153e-01,2.991687953472137451e-01
3.473305702209472656e-01,2.632665634155273438e-01,2.802126407623291016e-01,2.672711014747619629e-01,2.723706589707641790e-01,2.551991343498229980e-01
4.129225015640258789e-01,3.435087800025939941e-01,3.208514750003814697e-01,3.268756270408630371e-01,3.284585931469761189e-01,3.170640766620635986e-01
3.794232010841369629e-01,3.168542683124542236e-01,2.853368520736694336e-01,2.817085981369018555e-01,2.957861027969750367e-01,2.622926235198974609e-01
4.065823256969451904e-01,3.138599097728729248e-01,3.049286603927612305e-01,3.024539947509765625e-01,3.193443261462934335e-01,2.947743535041809082e-01
4.011807441711425781e-01,2.891576886177062988e-01,2.907997965812683105e-01,2.821933627128601074e-01,2.780631445167670024e-01,2.824874520301818848e-01
4.452582299709320068e-01,3.347143530845642090e-01,3.431145846843719482e-01,3.539509773254394531e-01,3.326499422329172173e-01,3.106619119644165039e-01
3.683820962905883789e-01,2.961952686309814453e-01,2.958979308605194092e-01,2.854914069175720215e-01,2.986513313071942344e-01,3.127328157424926758e-01
4.062592685222625732e-01,2.676737606525421143e-01,2.626848816871643066e-01,2.806334495544433594e-01,2.921985228312967697e-01,2.633120417594909668e-01
3.742786645889282227e-01,2.962150573730468750e-01,2.876445651054382324e-01,3.027159571647644043e-01,2.975637815194379088e-01,3.019758164882659912e-01
4.194941520690917969e-01,3.178461194038391113e-01,3.116734623908996582e-01,3.156520724296569824e-01,3.272298938338827901e-01,2.913884520530700684e-01
3.979166746139526367e-01,3.359560966491699219e-01,3.316540718078613281e-01,3.236176967620849609e-01,3.057295702355643519e-01,2.928388118743896484e-01
3.978168666362762451e-01,3.155533671379089355e-01,2.862780392169952393e-01,2.895861268043518066e-01,2.919980002979613021e-01,3.108834028244018555e-01
3.728433847427368164e-01,3.101856112480163574e-01,2.915346622467041016e-01,2.975125610828399658e-01,2.814719114894602692e-01,3.198038339614868164e-01
4.020901024341583252e-01,3.054504990577697754e-01,2.733924388885498047e-01,2.971123754978179932e-01,3.059192052535668616e-01,2.761177420616149902e-01
3.826128840446472168e-01,3.512378931045532227e-01,3.363348841667175293e-01,3.361534476280212402e-01,3.473538282728066973e-01,3.065430521965026855e-01
4.304969012737274170e-01,3.081582784652709961e-01,2.980035245418548584e-01,3.045741319656372070e-01,2.977290717005943166e-01,3.353029489517211914e-01
4.095144867897033691e-01,3.182064592838287354e-01,2.959171533584594727e-01,3.034113049507141113e-01,2.968465143879560619e-01,3.352553844451904297e-01
3.839191198348999023e-01,3.234745264053344727e-01,3.294281363487243652e-01,3.290670514106750488e-01,3.253069864151615920e-01,3.054765164852142334e-01
3.656889498233795166e-01,3.198024630546569824e-01,3.025816679000854492e-01,2.902702689170837402e-01,2.874135208072509107e-01,3.025792837142944336e-01
4.117567539215087891e-01,3.037823438644409180e-01,2.803986668586730957e-01,2.750576734542846680e-01,2.712034806131690123e-01,2.811238169670104980e-01
3.628367781639099121e-01,3.040425181388854980e-01,3.180261254310607910e-01,3.086564540863037109e-01,3.036186487372352638e-01,2.505111694335937500e-01
3.698324859142303467e-01,3.000372350215911865e-01,3.006170988082885742e-01,2.978496551513671875e-01,2.937786194861404798e-01,3.517532944679260254e-01
4.319932460784912109e-01,3.049468696117401123e-01,3.111085891723632812e-01,3.061506748199462891e-01,2.882267572448125592e-01,2.874334752559661865e-01
3.642531931400299072e-01,2.634475827217102051e-01,2.450995445251464844e-01,2.541944086551666260e-01,2.728796431966977187e-01,2.839326262474060059e-01
3.835383057594299316e-01,3.042254447937011719e-01,3.043987751007080078e-01,3.112373948097229004e-01,2.975627005047408735e-01,2.806431353092193604e-01
3.741986155509948730e-01,3.120335638523101807e-01,2.950399518013000488e-01,2.876153290271759033e-01,2.901156805689849016e-01,2.987464368343353271e-01
3.824847340583801270e-01,3.267185091972351074e-01,3.214586675167083740e-01,3.229711055755615234e-01,3.192084518346241517e-01,3.061409592628479004e-01
3.440845608711242676e-01,2.735059857368469238e-01,2.773720026016235352e-01,2.899657487869262695e-01,2.846388790025852211e-01,3.111648559570312500e-01
3.725363612174987793e-01,2.975199520587921143e-01,3.092376887798309326e-01,3.012870550155639648e-01,3.021485035395777285e-01,2.829735875129699707e-01
4.293039441108703613e-01,2.704871594905853271e-01,2.701742351055145264e-01,2.745372056961059570e-01,2.671991287862499620e-01,2.880919575691223145e-01
3.691213130950927734e-01,2.875422835350036621e-01,2.783815860748291016e-01,2.872073054313659668e-01,2.772369254925262094e-01,2.700960636138916016e-01
3.795765638351440430e-01,3.362179398536682129e-01,2.957476377487182617e-01,3.066754937171936035e-01,2.815472460388136478e-01,2.597823739051818848e-01
4.358929395675659180e-01,3.474308550357818604e-01,3.469554781913757324e-01,3.518896698951721191e-01,3.477681033071591266e-01,2.995129823684692383e-01
3.250359892845153809e-01,3.150942921638488770e-01,3.148838877677917480e-01,3.112444579601287842e-01,3.082824977373622710e-01,3.182076215744018555e-01
4.270931780338287354e-01,3.369120955467224121e-01,3.017591834068298340e-01,2.974683046340942383e-01,3.117719571741004447e-01,3.236459493637084961e-01
4.682938158512115479e-01,3.265636563301086426e-01,3.112811148166656494e-01,3.227815032005310059e-01,2.927472777741764176e-01,3.254843354225158691e-01
